id,title,tags
8447,Angels and Insects,"in victorian england, wealthy patriarch sir harald alabaster invites an impoverished biologist, william adamson, into his home. there, william tries to continue his work, but is distracted by alabaster's seductive daughter, eugenia. william and eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the alabaster manor. drama, romance, markrylance, kristinscottthomas, patsykensit, jeremykemp, douglashenshall, philiphaas"
10534,White Squall,"teenage boys discover discipline and camaraderie on an ill-fated sailing voyage. action, drama, jeffbridges, carolinegoodall, johnsavage, scottwolf, jeremysisto, ridleyscott"
17414,Dunston Checks In,"hotel manager robert grant is forced by his boss to postpone his family vacation when a hotel critic checks in. trouble is, the critic is really a villainous jewel thief with an orangutan assistant named dunston. when dunston gets loose and tries to escape a life of crime -- aided by robert's sons -- havoc, hijinks and lots of laughs abound! adventure, comedy, family, jasonalexander, fayedunaway, ericlloyd, ruperteverett, grahamsack, kenkwapis"
13997,Black Sheep,"when dignified albert donnelly runs for governor, his team moves to keep his slow-witted and klutzy younger brother, mike, out of the eye of the media. to baby-sit mike, the campaign assigns sarcastic steve, who gets the experience of a lifetime when he tries to take mike out of town during the election. comedy, chrisfarley, davidspade, grantheslov, timmatheson, garybusey, penelopespheeris"
2086,Nick of Time,"gene watson is a public accountant who arrives on a train at union station in los angeles, accompanied by his 6-year-old daughter lynn. because of his ordinary looks, he is approached by a pair of sinister people named smith and jones. crime, drama, thriller, johnnydepp, courtneychase, charless.dutton, christopherwalken, romamaffia, johnbadham"
61548,The Journey of August King,"the journey of august king is a multi-dimensional drama about a north carolina farmer in 1815. august king, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. on his journey, he comes upon a run-away slave, a young woman about 19 and august king must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner. drama, jasonpatric, thandienewton, larrydrake, samwaterston, ericmabius, johnduigan"
9095,Mary Reilly,"a housemaid falls in love with dr. jekyll and his darkly mysterious counterpart, mr. hyde. drama, horror, thriller, romance, juliaroberts, johnmalkovich, georgecole, michaelgambon, glennclose, stephenfrears"
12158,Vampire in Brooklyn,"maximillian, the lone survivor of a race of vampires, comes to brooklyn in search of a way to live past the next full moon. his ticket to survival is rita, a nypd detective who doesn't know she's half vampire -- and maximillian will do whatever's necessary to put her under his spell. comedy, horror, romance, eddiemurphy, angelabassett, allenpayne, kadeemhardison, johnwitherspoon, wescraven"
9283,Beautiful Girls,"during a snowy winter in the small fictional town of knight""s ridge, massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires. comedy, drama, romance, mattdillon, noahemmerich, annabethgish, laurenholly, timothyhutton, teddemme"
9208,Broken Arrow,"when rogue stealth-fighter pilot vic deakins deliberately drops off the radar while on maneuvers, the air force ends up with two stolen nuclear warheads -- and deakins's co-pilot, riley hale, is the military's only hope for getting them back. traversing the deserted canyons of utah, hale teams with park ranger terry carmichael to put deakins back in his box. action, adventure, drama, thriller, johntravolta, christianslater, samanthamathis, delroylindo, bobgunton, johnwoo"
40154,A Midwinter's Tale,"out of work actor joe volunteers to help try and save his sister's local church for the community by putting on a christmas production of hamlet, somewhat against the advice of his agent margaretta. as the cast he assembles are still available even at christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. but although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of hope. comedy, richardbriers, joancollins, michaelmaloney, nicholasfarrell, jennifersaunders, kennethbranagh"
406,La Haine,"aimlessly whiling away their days in the concrete environs of their dead-end suburbia, vinz, hubert, and said -- a jew, african, and an arab -- give human faces to france's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. la haine means hate. drama, vincentcassel, hubertkoundé, saïdtaghmaoui, abdelahmedghili, souleymanedicko, mathieukassovitz"
45549,Shopping,"a dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. an exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. for tommy, it's a business, but for billy and jo, it's a labour of love. as the competition between tommy and billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky. action, adventure, drama, science fiction, thriller, sadiefrost, judelaw, seanpertwee, fraserjames, seanbean, paulw.s.anderson"
63076,Heidi Fleiss: Hollywood Madam,"a documentary crew from the bbc arrives in l.a. intent on interviewing heidi fleiss, a year after her arrest for running a brothel but before her trial. several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. two people have a lot to say to the camera: a retired madam named alex for whom fleiss once worked and fleiss's one-time boyfriend, ivan nagy, who introduced her to alex. alex and nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" when they finally interview fleiss, they spend their time reciting what alex and nagy have had to say and asking her reaction. documentary, nickbroomfield, heidifleiss, madamalex, ivannagy, corinnebohrer, nickbroomfield"
11062,City Hall,"the accidental shooting of a boy in new york leads to an investigation by the deputy mayor, and unexpectedly far-reaching consequences. drama, thriller, alpacino, johncusack, bridgetfonda, dannyaiello, martinlandau, haroldbecker"
13685,Bottle Rocket,"upon his release from a mental hospital following a nervous breakdown, the directionless anthony joins his friend dignan, who seems far less sane than the former. dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary mr. henry. comedy, crime, drama, lukewilson, owenwilson, lumicavazos, andrewwilson, robertmusgrave, wesanderson"
